,ID,b,t_max,tau,umin,Amax,Dmag,fbl,I_bl,I0,start_day,t_max_new,n,m,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25
299,2008-0301,0,2456014.736,4.414,0.658,1.756,0.611,1.0,19.169,19.169,2455260.75,685,740,767,0.006895265209994091,0.013157072214005602,-0.01007100812137385,0.008625725185955843,0.003593175917841491,0.00737482376129236,-0.0005603303641879495,0.0023138866999347736,0.0001427966752880053,-0.0018704461383550666,-4.159404198809474e-05,-0.00510816869154413,8.889239618195482e-06,-0.006858675453402835,-5.511811651148608e-06,-0.006753161565365341,1.187264024764409e-05,-0.005321485696045563,8.32991080796921e-06,-0.0033324349103945952,1.3740482243416025e-05,-0.0015976161643547408,2.4214052135698024e-06,-0.0005317950396878465,1.952857984211138e-06,-9.772420203846297e-05
300,2008-0302,0,2456021.991,30.017,0.027,37.421,3.933,0.056,17.853,20.991,2455261.0,442,727,800,0.005654733074807795,-0.0003974716479060922,-0.009834600402976333,0.000823536986661389,0.007382061953534935,-0.0008592328018018518,-0.00557111728676936,0.0008305707996987758,0.003994581012092225,-0.0007591450379694654,-0.002392493745640313,0.0005933616819843588,0.001261139346108055,-0.0004345764656505531,-0.0005849008069806606,0.00029132505374975074,0.0002283705436000107,-0.00017834919744020065,-7.989472191731056e-05,0.00011235841219248546,-1.6423339762486512e-05,-5.4942248856040975e-05,7.627931830712031e-06,3.2357096393020616e-05,-4.999845744189671e-05,4.6520355614446914e-07
301,2008-0303,0,2456012.068,4.696,0.086,11.662,2.667,1.0,18.442,18.442,2455265.75,206,732,760,0.01563546072023195,-0.012632204988196612,-0.024227802900633207,-0.014732106570000927,0.006810664956231127,-0.007544725957378427,-0.0018847898575352698,-0.003390635555125024,0.00041183723936687774,0.0020261501070667353,0.00024854500643719184,0.005899871790419565,0.0007101821797399999,0.00815301899178491,0.0007130030117431778,0.008189449222655354,0.0006796475530517097,0.006630387889554262,0.0004849185023533034,0.004296285168575648,0.00028051513906771005,0.002172452645984302,0.00010946893885968436,0.0007712715619171503,2.8349511221929046e-05,0.00016078569291247852
302,2008-0304,0,2456014.01,12.413,0.709,1.663,0.553,1.0,19.451,19.451,2455265.75,204,701,789,0.0058387466808052435,0.0007588648559769055,-0.00858846459101939,-0.0015898439964911468,0.004005070952350969,0.0016273982374418222,-0.002288557065717899,-0.001404891329173704,0.0016901503923309347,0.0009131155710880344,-0.0010067259080606954,-0.00041712330048297675,0.000500059534200459,0.0001442152860579245,-0.0002136481749438867,-6.917468706988166e-05,8.517919417492536e-05,5.4503401698269344e-05,-2.4451280475847077e-05,-4.085318340104205e-05,2.8219310506578446e-06,2.741742465148569e-05,2.5009027581254686e-06,-1.266927548664197e-05,-2.7852909494746713e-06,9.16321463592792e-06
303,2008-0305,0,2456046.836,18.615,0.744,1.608,0.516,1.0,16.323,16.323,2455260.75,787,727,842,0.006964505450944329,0.0004010190401167326,-0.010875587900835265,-0.0008824576082410177,0.005941664431465175,0.0008958395824455364,-0.003249111577529057,-0.0006812491853155038,0.0017630873432467273,0.0004368444592941291,-0.0008371661221448762,-0.0002965047804957861,0.0004776226718758739,0.0002171332367659725,-0.00024003269225797327,-0.00012175523347866143,8.941820072417978e-05,4.691569676635074e-05,-4.3095346942433035e-05,-1.6712225384473917e-05,2.6127576585039715e-05,6.081299547399117e-06,-4.8601866173393296e-06,-3.318061171176924e-06,-1.459290892635894e-05,-2.732335151184722e-06
304,2008-0306,0,2456021.256,6.019,0.788,1.548,0.474,0.658,15.414,15.869,2455261.0,711,730,808,0.0025087762255844815,-0.0010217284528418486,-0.004105483896938841,0.002506871760596086,0.002335271403837834,-0.0028539334644608013,-0.0008542869911655683,0.002373487645788542,-0.00014224480335765002,-0.0015269365667534387,0.0005818665763232688,0.000742229335690436,-0.0005410355920515118,-0.00025294000692269283,0.00033042017626112364,3.4714804328130704e-05,-0.00015075454329776882,2.2789511504362993e-05,5.137092576859993e-05,-2.462196520344451e-05,-1.1368510604425319e-05,8.700568460883727e-06,-2.3781222257172355e-06,-3.4935366348597903e-06,-3.117501702276729e-07,-5.203825378940686e-06
305,2008-0307,0,2456011.951,4.529,1.998,1.061,0.064,1.0,17.296,17.296,2455261.0,407,730,775,0.0009868524990695384,-8.928323713925225e-05,-0.0014505484776891457,0.00020288472695072592,0.0006058914603489357,-0.00016421320886840805,-0.00018181532029358486,5.055855287720431e-05,8.958698895629464e-05,-1.657945338777063e-05,-4.417103602316017e-05,8.507333165127803e-06,1.2750844405599506e-05,-2.7900821940979638e-06,-5.835299210796032e-06,8.442898153715714e-06,-6.838716806244715e-06,-7.903406498334551e-07,-1.453792605869994e-06,3.931165272901556e-06,-3.364582283448208e-06,-7.503385379890969e-07,-5.108036350639771e-07,5.220281940225157e-07,-5.437982215930927e-07,-4.400464182271303e-07
306,2008-0308,0,2456058.912,53.256,0.065,15.52,2.977,0.233,18.209,19.79,2455261.0,464,728,860,0.013375944127031728,0.0012917446297177034,-0.019573032507305153,-0.002165913029361374,0.01070862615267607,0.0022997658522289533,-0.008289522585062733,-0.0032490945871629646,0.005684382108612265,0.0029395238753830563,-0.003123781098307124,-0.0024880650935171526,0.002229954180115809,0.0022128082797213088,-0.0014162905101621015,-0.001764980638113512,0.0007053623337595038,0.001292474882514253,-0.00031295418979965435,-0.000972877035283558,7.309610381748788e-05,0.0007296893280198506,3.496017675106734e-05,-0.000399046059277257,-0.00011960677798579003,0.0003037376048342212
307,2008-0309,0,2456031.125,23.942,0.143,7.032,2.118,0.737,18.746,19.078,2455261.75,417,722,810,0.01782969300585754,0.0034619715547930356,-0.026779398501027715,-0.006474632356031641,0.013827219359927029,0.005732461056350884,-0.00826057173212514,-0.0050431399953617,0.00497850015271426,0.0037326679523722933,-0.002110300677535562,-0.002380669176566402,0.000789174079998458,0.0014200654586893312,-0.00032521442322479114,-0.00084031759840626,0.00013241832102438945,0.000495455782367786,-3.141515395056931e-05,-0.0002486421673133345,-3.5459142038846946e-05,0.00015018982737637386,1.8694952585039343e-05,-5.026832472460107e-05,-3.403171102285679e-05,4.578451944733919e-05
308,2008-0310,0,2456017.844,11.372,0.849,1.475,0.422,1.0,18.429,18.429,2455261.75,248,723,797,0.00527522191747343,-0.0006832570334012265,-0.008038236953833704,0.00160092853978103,0.0038639211256184768,-0.0016028961788120465,-0.0016857630469917645,0.0010400700467345892,0.0008749126427237163,-0.0005362490601279718,-0.0003766305982467991,0.0001904236853470841,0.00012968553375908873,-5.143387883957528e-05,-2.2035737431849778e-05,1.1970975448578518e-05,-1.4661215676827583e-05,5.739435516348344e-06,9.556158624404627e-06,7.685799125866395e-06,-1.3626772013977571e-05,6.859557525510368e-06,1.0532544878361603e-06,3.580375732540804e-06,-3.3946398602084695e-06,6.639086323629316e-06
309,2008-0311,0,2456020.531,20.128,0.59,1.908,0.701,1.0,19.789,19.789,2455265.75,680,725,786,0.012124474843857855,-1.621374334175246e-05,-0.016330889499496327,0.0003533813610316719,0.004592128268261156,-0.00039892324035949997,-0.0007822082553943099,-0.00015080396324548592,0.0006956780974036555,0.00012760433056114459,-0.00024309074337294301,-3.102887851214967e-05,-1.4714938385383417e-05,-2.7709583794895193e-05,3.4224747689060584e-05,4.718956063188999e-05,-3.205267541981363e-05,3.7738580114118686e-05,-1.621184916943709e-05,2.519001553318657e-05,-1.522307502153974e-05,8.725118203825971e-06,-7.5733615328400144e-06,1.997360644274119e-05,-4.525116343234972e-06,4.8926479108071274e-06
310,2008-0312,0,2456074.61,59.058,0.464,2.325,0.916,1.0,18.606,18.606,2455320.0,678,664,894,0.014432192970286374,-0.00516103384292055,-0.016351814061035842,0.008372942054140898,0.0041028878119568945,-0.004919974093596256,-0.0026275016604167026,0.0029737515906313548,-0.0006798794723782398,-0.0014591234722811305,0.0005340018109556287,0.0004725558038378002,0.00019973009270811838,-9.472971688143145e-05,0.0006373079206550098,-8.116263625239133e-05,2.8987446405658568e-05,-0.00014124067542686496,-5.503778309420965e-05,-7.299882555188116e-05,-0.0001756329964943226,0.00015571096474702905,-8.892580581422864e-05,-1.1265808319854586e-05,-5.930486914256237e-05,-6.39102500268805e-05
311,2008-0313,0,2456030.174,34.164,0.041,24.435,3.47,0.1,18.085,20.59,2455260.75,713,727,810,0.006938010912593433,0.0006718618693035675,-0.011296214111353549,-0.0013366185162285806,0.007353987134902007,0.001399380924844997,-0.005495126021006243,-0.0015078310123490981,0.004113479802379754,0.0014628950841806482,-0.002642669898877848,-0.0011943589213065592,0.0016042026109850261,0.000837159342499843,-0.000945472729075894,-0.0005031407520350175,0.0005187906069434267,0.00027927544508013697,-0.00024661092550162767,-0.00015387156990950298,0.0001199696207451161,7.616303425441351e-05,-5.2427250724889165e-05,-3.2494144712939166e-05,3.0588023676548704e-05,1.2039325158590986e-06
312,2008-0314,0,2456014.013,10.935,0.966,1.367,0.339,1.0,19.595,19.595,2455260.75,678,736,780,0.005642712379968905,-0.0008602713313391048,-0.0073966544089724764,0.0018271262300229314,0.0016147830398320303,-0.0013074843667781031,7.07758741217053e-05,0.0004480217088951322,3.087418996488251e-05,-0.00011105665401209805,-4.230073885710961e-05,3.0252480450989525e-06,6.63905329812738e-05,-9.139075347892068e-06,-2.1618284356934858e-05,1.0110611787927186e-06,2.1708792826378953e-05,5.958767452570903e-06,2.89119701625929e-06,-4.261206287320373e-06,5.360932942425834e-06,5.506341434538872e-06,2.96414088940046e-06,-3.183977423920962e-07,2.1128008986627474e-06,1.8813384606398437e-06
313,2008-0315,0,2456017.504,3.512,1.629,1.107,0.111,1.0,16.268,16.268,2455262.75,501,742,770,0.001922541154380593,-0.0019874864214047923,-0.0025595453395755403,-0.0015510928617187543,0.0010717385799905014,-0.0012678109343178178,-9.07966658045441e-05,-0.00040168580706254905,2.0463497318196546e-05,0.0002715221860899228,-5.595051792822868e-05,0.0008114587187905495,-7.481054088570136e-05,0.0011164047032876901,-8.649722663326507e-05,0.0011169128753910676,-6.898752820006676e-05,0.0009003710280124787,-4.660840774951477e-05,0.0005801156009837048,-2.189483751157878e-05,0.00028945258820539855,-8.500904609226292e-06,0.00010180242637409547,-1.1512627052735383e-06,2.0035897383337257e-05
314,2008-0316,0,2456019.261,8.443,0.837,1.488,0.432,0.322,16.991,18.221,2455261.0,596,736,790,0.002016243678740055,-0.0006070431912623564,-0.003104010393471483,0.0012070633133979447,0.0014301262419203452,-0.0009371532548482926,-0.00047424324090962174,0.00045428151118490247,0.00014751757121465528,-0.00018991879849401483,-3.7225394405277884e-05,6.40054098184355e-05,5.106931382079829e-06,-1.7990866166751315e-05,6.3402666803586e-06,8.228193692374222e-06,-3.1143228442991604e-06,4.4733442167291136e-06,5.218193097672764e-06,2.6699844540186813e-06,2.624269181594238e-06,7.2676888275290146e-06,1.169458862693483e-06,-1.6418834254756364e-07,4.254883668265887e-06,4.283370354817376e-06
315,2008-0317,0,2456040.478,38.967,0.057,17.504,3.108,0.59,18.674,19.248,2455261.0,737,727,845,0.020906516790729468,-0.0029576676707349526,-0.031406322260189634,0.0072548671213172695,0.016939130914952267,-0.007865018349625278,-0.010951429940826256,0.007312765229876737,0.0069199655379385315,-0.006640177316904107,-0.0033825490953135265,0.005498528798372148,0.0020035600791636623,-0.004387088188127038,-0.0007477534639013014,0.003512821383747703,-0.00011603804324614041,-0.0024948813724522574,0.0004153783344987199,0.0015132616404956853,-0.0005759190233744042,-0.0009041885542930133,0.0004501094034150653,0.0005140308021742852,-0.0005074838464911162,-0.00038465439313059417
316,2008-0318,0,2456014.868,3.64,0.92,1.405,0.369,1.0,18.477,18.477,2455261.0,423,743,778,0.0037624602203636666,-0.0012549130198616038,-0.004855856562153994,0.0027970638707391048,0.0011991205037350137,-0.0014877599282358052,0.0004937699500160868,0.0003491143914272769,-0.00015386264339045322,-4.406954611987548e-05,2.1923764602624114e-05,2.0575743302410377e-05,-0.00015014540473994397,-2.4878241744106732e-05,-9.300638303675357e-05,-7.569102315425947e-05,-0.0001060843968677036,-8.168496441987821e-05,-6.273634832363277e-05,-8.854823726666627e-05,-3.5616890688445686e-05,-6.198708554046645e-05,-1.6129565921923748e-05,-3.362985221944377e-05,-3.836288986116736e-06,-1.3592128071046985e-05
317,2008-0319,0,2456021.865,24.094,0.027,36.893,3.917,0.416,19.828,20.78,2455261.0,382,732,791,0.02062816887633176,0.00014567540984393318,-0.03280554547784135,-0.0005688625733439605,0.01856758664018716,0.0020506505599481627,-0.010573576495951986,-0.0017074098029524235,0.006206213455363666,0.0007769960476802977,-0.0030408787657632444,-0.00013422735801566966,0.001296806500011378,-9.806874745274095e-05,-0.0005107340255726718,5.145753528346483e-05,0.00024557567483242013,-0.0001687260290022019,-0.00010424288248387381,-3.868283396257692e-05,8.461933122837791e-05,-0.00015988402155630248,-2.7825380239270577e-05,-1.2363510217584494e-05,3.3910766258977465e-05,-0.0001368339867517315
318,2008-0320,0,2456028.704,45.392,1.156,1.249,0.242,1.0,18.532,18.532,2455315.0,605,662,777,0.006873328918449493,-0.0006022202047967874,-0.006327891319171069,0.0007799173555257889,-0.0007305246278756212,-7.177902534251195e-05,-0.0006443282823079635,0.0003420413676233081,0.00041577712528277085,-0.0006630287662591955,0.0004606339194572021,0.0002422363836441404,8.688467111619142e-05,8.178363308713953e-06,-0.00015806079092942497,5.713253004598589e-05,-2.295083503847198e-05,-0.0001522867316394998,5.03256043249382e-05,0.00011082107030687618,1.3549689148204927e-06,-4.42212377141337e-05,1.2107184335907896e-05,-1.595516289857215e-05,-1.9140599596428863e-05,9.402507479356227e-06
319,2008-0321,0,2456015.216,6.19,0.46,2.341,0.923,1.0,20.085,20.085,2455260.75,658,745,783,0.009365499793704891,-0.0033020892148993217,-0.010983219797536999,0.004850823580150524,9.334418150197048e-05,-0.002567081811031719,0.002407184930092127,-8.241175961236133e-05,-0.0007463578825927907,5.112204311001967e-05,0.00024193051017326825,4.097507968994362e-05,-0.00012659237847864182,0.00023986371520105606,-2.4421650511334715e-05,0.0001618862095025713,-8.823663313860246e-05,0.00024310411224826793,-6.210851269145043e-05,0.00015851561759898253,-3.9572305181355576e-05,0.00011714779456537336,-2.6067108725053195e-05,6.483527768400631e-05,-1.1383473130451949e-05,2.3309620812093396e-05
320,2008-0322,0,2456036.202,36.021,0.419,2.541,1.013,0.473,18.244,19.055,2455261.0,734,717,829,0.009795337431474654,0.0009268312793204997,-0.013093740554575845,-0.001359250593966395,0.004467498785511382,0.0007568540450366213,-0.002343108885838736,-0.0006283962921507629,0.0013872213027188332,0.00045989447710912404,-0.00039627608119423746,-0.0002465179195288281,0.0003867652472533219,8.514213830088239e-05,-0.00025614350307817706,3.400359738865319e-05,-1.3494240630409168e-05,-3.384377305459053e-05,6.326888491405764e-05,9.127829991705409e-07,2.2035172196421288e-05,2.090238952037072e-05,-2.9210362392976945e-05,-2.4603364099981705e-06,1.0896832276878233e-05,-1.5899570439848964e-05
321,2008-0323,0,2456019.831,25.647,0.216,4.708,1.682,0.333,19.782,20.976,2455264.75,370,725,773,0.012325363672030644,0.004880686894255314,-0.016078591634030026,-0.008118637812119564,0.0035498824909671557,0.004078399560996214,0.00042095888233406505,-0.0012425025752789752,-0.00026542268999250033,0.00026168591227067496,6.854308256488761e-05,-1.0909902784017878e-05,1.8075879349895805e-05,7.368787168074311e-06,-9.769629206995926e-06,5.280742418151988e-05,-9.875705563921151e-06,1.699141218171727e-05,-8.493458732870364e-06,2.7060227596439052e-05,-4.041134542532751e-06,2.8974688432630554e-05,-4.233649811003473e-06,6.021178066045377e-06,-2.3985142430788754e-06,1.2056253914848655e-05
322,2008-0324,0,2456018.415,17.64,0.667,1.738,0.6,1.0,19.426,19.426,2455265.75,206,716,786,0.00891665285422941,0.0006627815159778846,-0.012645246038282166,-0.001275749795327066,0.004324703738167942,0.0008399093055127042,-0.0008436740959565463,-0.0002533570865269614,0.0003889949898364461,-0.00011088548259631314,-0.00018196944273873123,9.31430053979246e-05,9.644393176089996e-05,-2.4746197950860317e-05,-4.7067508066040684e-05,1.67268886384589e-05,2.2686171043867152e-05,9.717021911732667e-06,-1.9911551897753287e-05,1.9969227048237113e-05,-6.320345838145261e-06,1.1597833689663228e-05,-4.690538015508477e-06,6.131978539221692e-06,-4.96568901236216e-07,4.763093402269131e-06
323,2008-0325,0,2456040.371,16.094,0.975,1.36,0.334,1.0,16.647,16.647,2455260.75,740,735,822,0.005620571404960122,0.0004757005899437336,-0.008070276353601491,-0.000772196763717357,0.0032937904758395383,0.00046515309429077874,-0.0014022143494703482,-0.00024878778872825766,0.0007994903860729005,0.00011508202584307122,-0.0003296395563889438,-5.5432640830003436e-05,0.00014777857811403626,1.2279919848952466e-05,-8.8928363773168e-05,2.7017571024442976e-05,4.726363611851638e-05,-2.7103449669767643e-05,-1.0601398633255171e-05,8.35256374084901e-06,-4.446426563107081e-06,1.072436027909164e-07,5.583954405021105e-06,1.5636362313250976e-06,-8.512022445490552e-06,-1.8116496515741742e-06
324,2008-0326,0,2456021.68,3.511,0.716,1.652,0.545,1.0,16.11,16.11,2455260.75,748,748,776,0.007754168314167256,-0.0038404697058710196,-0.008415356000824305,-0.0033289898970068413,0.005243544793265246,-0.002370392455997295,-8.63714794556521e-05,-0.0008286608319628447,0.0002491727639878855,0.0005779502831235874,-0.0005558254476974601,0.0015595749753410347,-0.0009192331064896814,0.0022222054762251328,-0.0010750074679738598,0.0022112130500457224,-0.0009534664171767721,0.001795553414397398,-0.0006802745013885184,0.0011597776147508792,-0.00037446276488280493,0.0005897855833525678,-0.0001521284649151487,0.000208215337336365,-3.476022091723913e-05,4.4237156292252927e-05
325,2008-0327,0,2456020.094,25.826,0.223,4.572,1.65,0.215,19.479,21.147,2455260.75,697,736,783,0.00934425599580895,0.0009288186815177187,-0.013412433413861367,-0.0013517402619090105,0.004930436455389787,0.0004516610023734264,-0.00113119578849,-0.00012208769425449347,0.0004169634424641368,4.09437433932279e-05,-0.00016080854169184508,9.971515363413635e-06,7.979118304269643e-05,-1.5836734139794259e-06,-3.170202964413064e-05,3.77607873378066e-05,-9.112131659882676e-06,-5.4772723824975e-06,-8.04360966323918e-06,1.6568502393740017e-05,-1.2058592956460412e-05,-5.65669732182859e-06,-2.1558896949966516e-06,3.5644640464648772e-06,-3.937571710674907e-06,-2.7439866911102816e-06
326,2008-0328,0,2456017.046,3.044,0.712,1.659,0.55,1.0,19.463,19.463,2455260.75,687,745,767,0.004961414455971977,0.0008945709967736074,-0.007009178640652608,-0.0009971388459648544,0.0021851179150796816,0.0002229897397630691,-0.0003752696230544629,5.067994286469e-05,0.0001320081546560462,-2.4871819688807684e-05,-2.3762871089778648e-05,-8.352211006787347e-06,2.3272260191854543e-05,-4.514156100610858e-05,2.354178401456137e-05,-3.805965235544934e-05,3.582041675687141e-05,-1.793815137343983e-05,1.9966561346797826e-05,-1.6864107098964498e-06,1.630573760930485e-05,-1.0117993203166715e-05,7.014902729163052e-06,-1.4750609706665375e-05,3.7489464405921935e-06,-1.018342438619696e-05
327,2008-0329,0,2456023.118,8.608,0.094,10.705,2.574,0.664,19.122,19.568,2455270.75,643,737,767,0.020441887158803865,-0.003922559880828161,-0.029387690132555516,-0.013187355514671503,0.011858563141671928,-0.002075150689114011,-0.0025902505111987453,-0.0027654554373365316,0.000552597075559075,0.0008730681484681375,-4.911667818171452e-05,0.003121375124169874,-0.00031179180797344294,0.004387468107088824,-0.00014268211784529777,0.004700338797210373,-0.00018709419126363824,0.003968929647632582,-0.00010232071060729498,0.0027369071031151083,-5.8620859648410234e-05,0.0014608838030248164,-1.83825868281472e-05,0.0005825323123101727,-5.097774040427545e-06,0.00011901848073071938
328,2008-0330,0,2456036.41,22.714,0.878,1.445,0.4,1.0,18.467,18.467,2455260.75,276,720,860,0.005344091717990623,-0.0019245391793461645,-0.006876208095803005,0.003500618814367469,0.0023164137982118393,-0.002651168309867065,-0.0011861733284558701,0.0015588127540333001,0.00027615505787868013,-0.0005332272466047597,9.417827559391121e-06,0.0003677123990373478,-8.999270958647722e-06,-0.00031643906365569997,0.00021572964050125057,-4.3410262260565755e-05,-0.0001397759930237499,0.00013794173574652958,0.00012176897019941496,-0.00015524179450987065,-8.613615195106637e-05,7.502190659360169e-05,6.552175253205713e-05,-1.5934122505714808e-05,-5.367307340802667e-05,-8.706141849592322e-06
329,2008-0331,0,2456030.939,26.753,0.66,1.753,0.609,1.0,19.29,19.29,2455261.0,721,718,817,0.010009014147868618,0.0010279149602406951,-0.01323733092283974,-0.001700721685901655,0.003762629260469204,0.0008513476550762803,-0.0013693522932050823,-0.00018363305859127413,0.0009744689292587169,-1.1656109377965494e-05,4.5171173681668756e-05,-0.00012256284279934471,-0.0002838760895082001,0.00018465691984118643,0.00019528832040664095,-8.41851280264784e-05,-0.00013919154276733153,-1.047329127314535e-05,5.862874858974053e-05,4.118670918013712e-05,-1.1835988073747339e-05,-5.9530819163107966e-06,2.903068336420333e-06,7.412309957602898e-06,-6.2403440170456315e-06,6.607387906055441e-06
330,2008-0332,0,2456012.47,13.729,0.0,15503777.2,17.976,0.078,19.652,22.428,2455261.0,410,741,763,0.00968197630741614,0.0015615135253522513,-0.013653433905340184,-0.001557142735975402,0.004198477930932754,8.148701597736207e-05,-0.0006011795910465852,0.00018976420069106122,0.00012133009985147222,-8.776595388070017e-05,8.794177895980301e-06,2.0186901702250965e-05,3.989604199657148e-05,-6.569321277410379e-05,6.488831194606699e-05,-6.111249982180103e-05,7.382519282914026e-05,-6.312555391946974e-05,5.005080361903107e-05,-2.182714358977124e-05,1.778391997429954e-05,-4.7230737988269496e-06,2.9106095302272477e-06,5.422531336921276e-06,-5.319899604907464e-06,3.015998700224248e-06
331,2008-0333,0,2456017.069,15.591,0.936,1.391,0.358,1.0,18.479,18.479,2455260.75,617,724,780,0.006689657587597063,0.0017567127096845638,-0.008650942434159665,-0.0025607302177169276,0.0019841156826867277,0.0009377345949134244,-0.00012923906842157433,-0.00023205807354965212,0.0002754580715288619,0.0001072949759499108,-0.00016250796949481624,-5.95508719808899e-05,3.259805996316439e-05,1.9231116924774885e-05,1.0642034882140732e-06,8.284466466478387e-06,-1.3068716723285795e-05,1.9252776827314092e-05,-8.839500704457896e-06,1.472959468483975e-06,-1.0459604229779074e-05,1.7590644773623156e-06,-2.681338762825718e-06,4.20105182677095e-06,-5.1591466226802846e-06,-3.6079175498894865e-06
332,2008-0334,0,2456015.13,9.608,0.725,1.638,0.536,1.0,19.759,19.759,2455260.75,724,738,776,0.007598496169841726,-0.0009731475101894724,-0.010929245103578593,0.0022217951206276528,0.003798374319134652,-0.001288823091496047,-0.0006151804348114341,0.00038394474115847394,9.412449944561397e-05,-7.081681825002113e-05,-1.1451201668969968e-05,-7.29731991020838e-06,1.4383105026045589e-05,-3.8983856003816904e-05,5.133599070228919e-06,-6.1530401946987e-05,1.9936377582712594e-05,-5.007908514542872e-05,3.7658277546821378e-06,-5.169328961319457e-05,1.2470928862017686e-05,-3.382715098034879e-05,4.71125482276771e-06,-2.033762294770017e-05,4.480790613858837e-06,-9.20381142180566e-06
333,2008-0335,0,2455989.8,124.587,2.093,1.053,0.056,1.0,16.883,16.883,2455260.75,702,443,949,0.0022195569449469294,0.00014311587636528132,-0.0017633435126669914,6.370154481009593e-05,0.00010815081935930585,-0.000454506794171776,-0.0004044502909208954,0.0003485482486483295,-0.00030913572824617407,-0.0002800921767567089,9.699352111150994e-05,0.0001551758768131018,-0.00019350022950300123,0.00011406229264962963,0.0002120972383331786,-9.51182748087957e-05,-0.00010245904329609162,0.00019054752351228493,9.056914803889927e-05,-0.00020736795220088031,0.00016258196464574324,0.00010144697577164423,-0.000110039893426815,-0.00010380206174174683,0.00010767334757829228,8.377343238700485e-05
334,2008-0336,0,2456021.418,7.279,1.059,1.303,0.287,1.0,18.439,18.439,2455260.75,750,743,775,0.004314581691581946,0.0005368293866868308,-0.006362225195440664,-0.001026251852700466,0.0021022106107911926,0.0004503499040286451,-0.00042718628190074783,-0.00016909581070245628,6.0690096721558216e-05,4.2935995981653543e-05,4.115952459856648e-05,2.8968485047980572e-05,4.251895540252656e-05,2.179495810999406e-05,6.506943640773633e-05,4.478988558461147e-05,5.848639013313344e-05,2.8414222753170638e-05,4.92847903184131e-05,2.3194958203866518e-05,3.277174319980974e-05,1.0959966884973483e-05,1.5681105890709237e-05,6.324779863673743e-06,6.957127863932159e-06,7.851206469795076e-07
335,2008-0337,0,2456020.218,6.494,0.104,9.613,2.457,0.241,18.684,20.228,2455260.75,741,747,773,0.006220460012793163,-0.04547426708469513,-0.015918703047969062,-0.03842351971427286,0.002286339776533397,-0.024772494821552967,-0.0023192368907561573,-0.007785970059408765,0.00017613580295364003,0.008243613513736191,0.0013309393035464106,0.02048110748623729,0.001997956843719763,0.025981461407657676,0.002219161187892542,0.02478125874183465,0.0018677959989162806,0.018774264167741826,0.0012529767842561128,0.011259636279593869,0.0006242788982231647,0.0050992948761717245,0.000221714448527747,0.0015776474827341313,4.018088136302543e-05,0.0002579677242223941
336,2008-0338,0,2456020.705,8.687,0.354,2.952,1.175,1.0,19.753,19.753,2455260.75,724,743,777,0.01475473037380155,0.0016537905262098012,-0.02112302160174973,-0.0015627249481317178,0.008632745876749604,0.0013009342755817932,-0.0017660846705453619,-2.7177229522272825e-05,0.0005701600308450379,-1.2615810850737078e-05,-8.305276173700144e-05,-0.00010261115560842497,-0.00015582886530337374,-0.0002668630811018557,-0.00015901090591475593,-0.00026848253558436474,-0.0002489381455755683,-0.00027770932084508835,-0.0001854774888505961,-0.00021188565220175013,-0.00013866761197831764,-0.00013756298806302434,-6.89849672561529e-05,-6.226422164479458e-05,-2.8569324784989122e-05,-2.4827846699176647e-05
337,2008-0339,0,2456056.631,106.434,0.488,2.228,0.87,0.429,19.105,20.024,2455313.75,620,648,857,0.010889170184589106,-0.0009284549186071493,-0.010564717180233302,0.0015699059465755722,3.078914860351869e-05,-0.0007609938307849721,-0.0014509758016134425,0.0002887582081988292,0.0005418315369528168,0.000276048181554736,0.0006401992111132864,-0.0005479998646787872,5.697934330783021e-05,4.614971092654857e-05,-8.52534443205786e-05,-0.00016009466418546363,0.00022116802373781786,0.0004339199276955546,-0.00011855273284381735,9.258572077775158e-06,-0.00011346729051747633,-0.0002826467504951023,0.00012705049521921508,-2.584510502979972e-05,-0.00037478898214300514,2.869173123896943e-05
338,2008-0340,0,2456019.743,5.92,1.909,1.069,0.073,1.0,16.634,16.634,2455260.75,438,734,786,0.001233898563526301,-2.8121291693890278e-05,-0.0018016572994906403,4.6502726300994746e-05,0.0007057733299565634,-1.251124546502426e-05,-0.0002124403643695832,-1.0486520978705447e-05,9.453819339373001e-05,-5.7700817577295095e-06,-3.938717597078034e-05,1.1150171119263189e-05,1.7525113122049284e-05,-6.7111348535568785e-06,-4.462292481783697e-06,2.882093643744794e-06,3.4465432145790637e-06,2.0973611674797682e-06,-1.5671133665865184e-06,-3.6493253195537615e-08,3.1049079402132428e-06,8.429158528338491e-07,-6.231260084622787e-07,2.3092200757799615e-07,1.852660621940552e-06,-6.948619550053094e-08
